,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Annual_Rainfall
8272,Wheat,Peaty,5.5,13.842823442843738,80.0,8.203804932993787,60.50000000000001,45.0,31.5,914.6
8273,Corn,Loamy,6.5,19.922549889415365,80.0,11.712927374036546,84.0,66.0,50.0,744.6
8274,Rice,Saline,8.0,17.079779263508712,80.0,12.005965483475078,84.5,66.0,49.50000000000001,1444.5
8275,Barley,Saline,8.0,19.782374185353845,80.0,5.617188608139082,65.0,55.0,45.0,628.0
8276,Cotton,Clay,6.25,17.714735669123296,80.0,10.792753809724616,66.0,55.00000000000001,48.0,1146.1
8277,Sugarcane,Loamy,6.5,21.78888691276009,78.21111308723991,10.975299927296293,91.0,72.0,60.0,1323.3
8278,Tomato,Sandy,6.75,12.596683118119293,80.0,10.785465331878385,50.0,36.0,30.0,762.7
8279,Potato,Saline,8.0,13.24121337985865,80.0,6.678529249475132,71.5,55.0,40.5,643.1
8280,Wheat,Loamy,6.5,23.93164800020447,76.06835199979554,7.373490079158055,77.0,60.0,45.0,750.8
8281,Corn,Sandy,6.75,11.955756627765522,80.0,10.15115568628434,60.0,44.0,30.0,1170.7
8282,Rice,Clay,6.25,16.941622474600454,80.0,11.081521288065806,78.0,60.0,44.0,1418.4
8283,Barley,Peaty,5.5,12.058275742377468,80.0,7.604894101318655,55.0,45.0,35.0,795.1
8284,Cotton,Peaty,5.5,8.318160193195222,80.0,10.970984466479791,60.50000000000001,49.50000000000001,42.0,802.7
8285,Sugarcane,Loamy,6.5,23.49302424345652,76.50697575654348,10.795087348399068,91.0,72.0,60.0,1109.1
8286,Tomato,Loamy,6.5,17.984011408033453,80.0,9.743963087326405,70.0,54.0,50.0,806.9
8287,Potato,Clay,6.25,22.83374771290704,77.16625228709296,14.192690748045145,66.0,50.0,36.0,530.4
8288,Wheat,Loamy,6.5,17.596221574881586,80.0,6.9882305492712105,77.0,60.0,45.0,905.3
8289,Corn,Saline,8.0,19.9189453005762,80.0,19.905498796886256,78.0,60.50000000000001,45.0,684.3
8290,Rice,Clay,6.25,20.62597670818877,79.37402329181123,9.606470988501195,78.0,60.0,44.0,1215.8
8291,Barley,Loamy,6.5,22.820363711332483,77.17963628866752,11.022449182999534,70.0,60.0,50.0,753.1
8292,Cotton,Saline,8.0,16.094870052482467,80.0,14.916993887035574,71.5,60.50000000000001,54.0,748.0
8293,Sugarcane,Loamy,6.5,22.454510650368317,77.54548934963168,12.213244246935355,91.0,72.0,60.0,1427.8
8294,Tomato,Clay,6.25,15.185574122814316,80.0,9.345769553522771,60.0,45.0,40.0,872.0
8295,Potato,Clay,6.25,13.856521507176904,80.0,14.161452767419105,66.0,50.0,36.0,568.2
8296,Wheat,Loamy,6.5,17.777255476776293,80.0,9.082234925021885,77.0,60.0,45.0,722.1
8297,Corn,Saline,8.0,4.141375499910556,80.0,6.302109738495537,78.0,60.50000000000001,45.0,745.7
8298,Rice,Peaty,5.5,23.88351343068407,76.11648656931592,6.676022417811313,71.5,54.0,38.5,1320.8
8299,Barley,Saline,8.0,16.56557723500891,80.0,12.9956714629487,65.0,55.0,45.0,608.8
8300,Cotton,Saline,8.0,19.00302913644941,80.0,8.184685229201742,71.5,60.50000000000001,54.0,619.3
8301,Sugarcane,Peaty,5.5,18.7218350653791,80.0,10.839207495431848,71.5,54.0,42.0,1274.1
8302,Tomato,Sandy,6.75,20.61824706550631,79.38175293449369,9.19197522197306,50.0,36.0,30.0,1033.1
8303,Potato,Clay,6.25,24.271856908681727,75.72814309131827,14.79622874260771,66.0,50.0,36.0,566.1
8304,Wheat,Sandy,6.75,20.288837422966186,79.71116257703382,7.896614010421114,55.00000000000001,40.0,27.0,537.3
8305,Corn,Sandy,6.75,19.65383105359909,80.0,11.046355344251818,60.0,44.0,30.0,666.6
8306,Rice,Peaty,5.5,17.321946586436972,80.0,6.653588808565608,71.5,54.0,38.5,1253.7
8307,Barley,Clay,6.25,17.916523247388408,80.0,7.440966074171076,60.0,50.0,40.0,616.4
8308,Cotton,Loamy,6.5,23.384233685550264,76.61576631444973,10.200880912882178,77.0,66.0,60.0,974.3
8309,Sugarcane,Clay,6.25,23.18917441380832,76.81082558619168,7.756945651216635,78.0,60.0,48.0,1086.1
8310,Tomato,Saline,8.0,6.977700107749413,80.0,13.01059646064702,65.0,49.5,45.0,654.3
8311,Potato,Loamy,6.5,21.836373904973,78.163626095027,9.317196310631545,77.0,60.0,45.0,601.1
8312,Wheat,Peaty,5.5,19.061848688552377,80.0,12.153980145539286,60.50000000000001,45.0,31.5,735.7
8313,Corn,Saline,8.0,22.941609142053373,77.05839085794662,11.721712838186896,78.0,60.50000000000001,45.0,1060.1
8314,Rice,Peaty,5.5,20.54066721143733,79.45933278856268,12.797568149438195,71.5,54.0,38.5,1298.6
8315,Barley,Sandy,6.75,18.353982704125187,80.0,9.17719383610456,50.0,40.0,30.0,421.8
8316,Cotton,Sandy,6.75,21.815069644157248,78.18493035584275,9.080502390750029,55.00000000000001,44.0,36.0,879.8
8317,Sugarcane,Loamy,6.5,28.07581285746945,71.92418714253054,10.64040311347254,91.0,72.0,60.0,1036.1
8318,Tomato,Clay,6.25,27.019440836216383,72.98055916378361,5.11344564136652,60.0,45.0,40.0,604.2
8319,Potato,Saline,8.0,19.520663663325667,80.0,14.222998403660876,71.5,55.0,40.5,674.8
8320,Wheat,Saline,8.0,16.214495910881524,80.0,14.10029950080499,71.5,55.0,40.5,944.9
8321,Corn,Saline,8.0,10.465461534063571,80.0,11.470588779836556,78.0,60.50000000000001,45.0,793.4
8322,Rice,Sandy,6.75,26.692606816549628,73.30739318345037,12.971333705424891,65.0,48.0,33.0,1400.4
8323,Barley,Clay,6.25,28.06106021355118,71.93893978644883,10.706916043685968,60.0,50.0,40.0,635.2
8324,Cotton,Loamy,6.5,17.75177131906959,80.0,5.583254711199393,77.0,66.0,60.0,1127.6
8325,Sugarcane,Clay,6.25,19.55536138001665,80.0,9.780144748156232,78.0,60.0,48.0,1062.5
8326,Tomato,Sandy,6.75,12.116736233415365,80.0,11.905531409473548,50.0,36.0,30.0,1060.8
8327,Potato,Loamy,6.5,27.4237763887736,72.5762236112264,6.6483769475010295,77.0,60.0,45.0,538.9
8328,Wheat,Sandy,6.75,16.15437980552164,80.0,5.476601370108517,55.00000000000001,40.0,27.0,556.4
8329,Corn,Peaty,5.5,15.133029656688285,80.0,11.106677434477993,66.0,49.50000000000001,35.0,811.5
8330,Rice,Saline,8.0,15.886871647719556,80.0,15.345906004920565,84.5,66.0,49.50000000000001,1428.1
8331,Barley,Clay,6.25,22.25565281286044,77.74434718713957,7.9279650848962735,60.0,50.0,40.0,616.9
8332,Cotton,Sandy,6.75,23.770369426003324,76.22963057399667,7.282317830994222,55.00000000000001,44.0,36.0,756.1
8333,Sugarcane,Loamy,6.5,14.88762935105984,80.0,8.319112329854429,91.0,72.0,60.0,1068.8
8334,Tomato,Loamy,6.5,16.920445083094684,80.0,7.048166433665633,70.0,54.0,50.0,926.4
8335,Potato,Saline,8.0,20.085101353114737,79.91489864688526,7.586043915470744,71.5,55.0,40.5,527.0
8336,Wheat,Clay,6.25,13.330205724194215,80.0,8.112023071269453,66.0,50.0,36.0,784.3
8337,Corn,Clay,6.25,13.768945821939615,80.0,9.71667639921387,72.0,55.00000000000001,40.0,1165.2
8338,Rice,Peaty,5.5,17.12046461415525,80.0,5.3287298784982,71.5,54.0,38.5,1242.3
8339,Barley,Clay,6.25,17.460810420151404,80.0,12.551272378263164,60.0,50.0,40.0,699.6
8340,Cotton,Loamy,6.5,25.47945390604117,74.52054609395883,11.558579932259557,77.0,66.0,60.0,613.4
8341,Sugarcane,Sandy,6.75,23.659485337553942,76.34051466244605,8.94833714496254,65.0,48.0,36.0,1269.2
8342,Tomato,Sandy,6.75,18.0645847678929,80.0,10.098391382792428,50.0,36.0,30.0,1056.6
8343,Potato,Peaty,5.5,24.42543134721193,75.57456865278807,7.988898403776891,60.50000000000001,45.0,31.5,658.7
8344,Wheat,Clay,6.25,18.028176110501303,80.0,10.768531572569264,66.0,50.0,36.0,514.6
8345,Corn,Sandy,6.75,16.668059578117848,80.0,0.7972962843560936,60.0,44.0,30.0,675.8
8346,Rice,Clay,6.25,13.384670438866724,80.0,12.817836892715,78.0,60.0,44.0,1460.4
8347,Barley,Sandy,6.75,19.12537959406992,80.0,8.173828762705774,50.0,40.0,30.0,450.5
8348,Cotton,Peaty,5.5,23.763396071650877,76.23660392834913,6.599519537394887,60.50000000000001,49.50000000000001,42.0,962.8
8349,Sugarcane,Loamy,6.5,23.697876037312085,76.30212396268792,12.508116613809744,91.0,72.0,60.0,1084.8
8350,Tomato,Saline,8.0,27.489288931090503,72.5107110689095,9.81612513506896,65.0,49.5,45.0,1165.7
8351,Potato,Clay,6.25,28.430030094649016,71.56996990535099,1.8548273497626475,66.0,50.0,36.0,553.1
8352,Wheat,Saline,8.0,15.23914558662963,80.0,12.164688561014058,71.5,55.0,40.5,578.8
8353,Corn,Saline,8.0,25.50663905816849,74.49336094183151,13.62437743497666,78.0,60.50000000000001,45.0,1046.9
8354,Rice,Clay,6.25,17.229990195817308,80.0,11.162221827855785,78.0,60.0,44.0,1417.4
8355,Barley,Sandy,6.75,26.58862935764719,73.41137064235281,7.062299485973021,50.0,40.0,30.0,537.2
8356,Cotton,Loamy,6.5,13.852595108996296,80.0,7.283288010675973,77.0,66.0,60.0,939.0
8357,Sugarcane,Clay,6.25,28.85204914021867,71.14795085978133,14.189371748011611,78.0,60.0,48.0,1462.0
8358,Tomato,Loamy,6.5,23.04610484429336,76.95389515570665,10.766994595736646,70.0,54.0,50.0,684.1
8359,Potato,Peaty,5.5,14.828400013515004,80.0,10.01621112029097,60.50000000000001,45.0,31.5,546.9
8360,Wheat,Clay,6.25,17.741424704505334,80.0,10.71226430315397,66.0,50.0,36.0,967.9
8361,Corn,Clay,6.25,21.592690602560143,78.40730939743986,11.116233348091155,72.0,55.00000000000001,40.0,751.1
8362,Rice,Loamy,6.5,16.151517276517325,80.0,9.703029437708746,91.0,72.0,55.00000000000001,1457.2
8363,Barley,Peaty,5.5,13.282983595963312,80.0,12.667779674333389,55.0,45.0,35.0,493.4
8364,Cotton,Sandy,6.75,18.38674796371202,80.0,11.25350928554178,55.00000000000001,44.0,36.0,909.0
8365,Sugarcane,Saline,8.0,13.583741892008788,80.0,3.3170616324780084,84.5,66.0,54.0,1025.2
8366,Tomato,Saline,8.0,15.390059818367927,80.0,12.792430231427648,65.0,49.5,45.0,635.6
8367,Potato,Sandy,6.75,16.255850530808324,80.0,14.043737721714775,55.00000000000001,40.0,27.0,599.4
8368,Wheat,Peaty,5.5,21.886417904459005,78.11358209554099,8.227440800069557,60.50000000000001,45.0,31.5,708.7
8369,Corn,Loamy,6.5,12.50428471680159,80.0,12.37764356204988,84.0,66.0,50.0,1123.0
8370,Rice,Sandy,6.75,28.32729027353421,71.6727097264658,9.711135065452211,65.0,48.0,33.0,1266.4
8371,Barley,Peaty,5.5,20.902576551739948,79.09742344826006,7.904086345131708,55.0,45.0,35.0,674.7
8372,Cotton,Loamy,6.5,19.13826465400178,80.0,8.736587162673652,77.0,66.0,60.0,1154.9
8373,Sugarcane,Loamy,6.5,18.23039556257288,80.0,6.916883601350499,91.0,72.0,60.0,1262.8
8374,Tomato,Sandy,6.75,16.58136170756877,80.0,12.26698010000006,50.0,36.0,30.0,662.3
8375,Potato,Sandy,6.75,16.79131272204181,80.0,10.840172920278707,55.00000000000001,40.0,27.0,552.4
8376,Wheat,Sandy,6.75,10.744481630381497,80.0,5.8068955350333935,55.00000000000001,40.0,27.0,944.6
8377,Corn,Sandy,6.75,13.48381562975732,80.0,10.08644478910521,60.0,44.0,30.0,1019.6
8378,Rice,Sandy,6.75,15.14024861753274,80.0,6.531779368221028,65.0,48.0,33.0,1427.7
8379,Barley,Clay,6.25,17.546553932227464,80.0,14.180172546037353,60.0,50.0,40.0,459.1
8380,Cotton,Loamy,6.5,26.61512713686834,73.38487286313166,11.000213309764424,77.0,66.0,60.0,1192.7
8381,Sugarcane,Clay,6.25,18.962496913678592,80.0,9.46604295312784,78.0,60.0,48.0,1436.0
8382,Tomato,Sandy,6.75,19.64593748084476,80.0,12.738294506029549,50.0,36.0,30.0,885.9
8383,Potato,Sandy,6.75,19.375006669470224,80.0,12.941076485324768,55.00000000000001,40.0,27.0,565.3
8384,Wheat,Loamy,6.5,12.081881731856718,80.0,6.69219841295072,77.0,60.0,45.0,637.3
8385,Corn,Loamy,6.5,14.640306051289434,80.0,14.773954520723738,84.0,66.0,50.0,1009.4
8386,Rice,Sandy,6.75,22.299924332568864,77.70007566743114,4.320964350328871,65.0,48.0,33.0,1484.7
8387,Barley,Loamy,6.5,23.206380449357503,76.79361955064249,10.208520433725685,70.0,60.0,50.0,589.6
8388,Cotton,Saline,8.0,23.51304042273549,76.48695957726451,-1.884738703967125,71.5,60.50000000000001,54.0,879.6
8389,Sugarcane,Clay,6.25,24.357098268099083,75.64290173190092,9.777211108708991,78.0,60.0,48.0,1135.5
8390,Tomato,Clay,6.25,30.762432887971816,69.23756711202819,9.895573770641311,60.0,45.0,40.0,1098.5
8391,Potato,Saline,8.0,13.252462308355268,80.0,11.79867713290063,71.5,55.0,40.5,563.3
8392,Wheat,Sandy,6.75,20.10178518361628,79.89821481638373,10.320161040268433,55.00000000000001,40.0,27.0,571.8
8393,Corn,Saline,8.0,8.794383734955641,80.0,9.60278766166969,78.0,60.50000000000001,45.0,723.8
8394,Rice,Clay,6.25,11.172887465924171,80.0,4.980021963980664,78.0,60.0,44.0,1350.2
8395,Barley,Sandy,6.75,26.436881360958687,73.5631186390413,9.519603143051256,50.0,40.0,30.0,490.3
8396,Cotton,Loamy,6.5,14.62951415561595,80.0,10.62315779456831,77.0,66.0,60.0,960.1
8397,Sugarcane,Saline,8.0,17.113165447935085,80.0,8.076576287514843,84.5,66.0,54.0,1362.6
8398,Tomato,Clay,6.25,13.93149937555242,80.0,8.283704369336814,60.0,45.0,40.0,730.9
8399,Potato,Peaty,5.5,14.900521742511138,80.0,12.416218339949456,60.50000000000001,45.0,31.5,674.3
8400,Wheat,Loamy,6.5,9.994536675753505,80.0,13.043832186970054,77.0,60.0,45.0,649.9
8401,Corn,Sandy,6.75,21.6350352515512,78.3649647484488,7.252166454716286,60.0,44.0,30.0,944.3
8402,Rice,Peaty,5.5,13.01137591552917,80.0,9.262666507930286,71.5,54.0,38.5,1427.7
8403,Barley,Clay,6.25,24.823015678767103,75.1769843212329,10.072633024984905,60.0,50.0,40.0,611.7
8404,Cotton,Loamy,6.5,14.080893548806936,80.0,8.848748285176653,77.0,66.0,60.0,837.1
8405,Sugarcane,Clay,6.25,16.75996007408411,80.0,7.373106516622683,78.0,60.0,48.0,1161.6
8406,Tomato,Saline,8.0,18.724975111553103,80.0,14.830725077624203,65.0,49.5,45.0,1082.7
8407,Potato,Peaty,5.5,12.017443867322983,80.0,14.349471501322055,60.50000000000001,45.0,31.5,633.8
8408,Wheat,Saline,8.0,27.06535775069384,72.93464224930617,11.666368457847476,71.5,55.0,40.5,729.6
8409,Corn,Clay,6.25,27.78852711368249,72.21147288631751,13.36181893613545,72.0,55.00000000000001,40.0,1191.9
8410,Rice,Sandy,6.75,27.48135050431392,72.51864949568608,9.936030775636128,65.0,48.0,33.0,1415.3
8411,Barley,Loamy,6.5,27.3610133096458,72.6389866903542,6.983176193215369,70.0,60.0,50.0,467.7
8412,Cotton,Loamy,6.5,17.885002744123,80.0,8.661808776150417,77.0,66.0,60.0,668.3
8413,Sugarcane,Peaty,5.5,24.228169196413116,75.77183080358688,5.967397170579515,71.5,54.0,42.0,1281.8
8414,Tomato,Peaty,5.5,19.87710565612064,80.0,11.600863088531248,55.0,40.5,35.0,753.3
8415,Potato,Peaty,5.5,19.439034777202515,80.0,5.7328798723535535,60.50000000000001,45.0,31.5,648.5
8416,Wheat,Sandy,6.75,22.54992879509665,77.45007120490335,10.374375725070784,55.00000000000001,40.0,27.0,862.9
8417,Corn,Loamy,6.5,24.5854365176543,75.4145634823457,4.836841496224224,84.0,66.0,50.0,1073.0
8418,Rice,Sandy,6.75,20.16165584981174,79.83834415018826,10.937399232182006,65.0,48.0,33.0,1218.2
8419,Barley,Sandy,6.75,15.717649870817352,80.0,9.707205732184413,50.0,40.0,30.0,648.9
8420,Cotton,Peaty,5.5,20.47741152273092,79.52258847726908,6.890977373137758,60.50000000000001,49.50000000000001,42.0,987.6
8421,Sugarcane,Peaty,5.5,20.756282615663487,79.24371738433652,9.36596030962174,71.5,54.0,42.0,1359.6
8422,Tomato,Saline,8.0,22.36963683864979,77.6303631613502,7.191984402562779,65.0,49.5,45.0,782.7
8423,Potato,Clay,6.25,24.6068939606032,75.3931060393968,9.008767561953409,66.0,50.0,36.0,523.8
8424,Wheat,Peaty,5.5,19.086425235689067,80.0,12.661598060681804,60.50000000000001,45.0,31.5,579.3
8425,Corn,Peaty,5.5,20.61334179251941,79.3866582074806,8.803986451473083,66.0,49.50000000000001,35.0,736.1
8426,Rice,Loamy,6.5,15.882605999918244,80.0,4.514913791219733,91.0,72.0,55.00000000000001,1443.3
8427,Barley,Sandy,6.75,20.01137503086469,79.9886249691353,10.131601739480248,50.0,40.0,30.0,670.4
8428,Cotton,Sandy,6.75,28.39228241012594,71.60771758987406,11.693156935856395,55.00000000000001,44.0,36.0,697.8
8429,Sugarcane,Sandy,6.75,10.130597392040803,80.0,12.05471103787215,65.0,48.0,36.0,1213.0
8430,Tomato,Saline,8.0,25.551706393193747,74.44829360680626,11.412907487825224,65.0,49.5,45.0,1113.5
8431,Potato,Clay,6.25,32.05220094553057,67.94779905446943,7.954823643698782,66.0,50.0,36.0,522.2
8432,Wheat,Saline,8.0,21.6165873193457,78.3834126806543,9.460772346373204,71.5,55.0,40.5,738.8
8433,Corn,Clay,6.25,16.349118183694948,80.0,7.683388492290723,72.0,55.00000000000001,40.0,604.8
8434,Rice,Sandy,6.75,21.738947183721184,78.26105281627882,6.255908956794844,65.0,48.0,33.0,1340.1
8435,Barley,Loamy,6.5,13.681274089682251,80.0,8.411230645685078,70.0,60.0,50.0,403.3
8436,Cotton,Saline,8.0,17.90439125424734,80.0,10.116518885943302,71.5,60.50000000000001,54.0,760.9
8437,Sugarcane,Peaty,5.5,12.075159315204337,80.0,5.546337578524245,71.5,54.0,42.0,1258.3
8438,Tomato,Sandy,6.75,18.236502604958915,80.0,8.004256670594444,50.0,36.0,30.0,974.6
8439,Potato,Loamy,6.5,20.40318040159328,79.59681959840671,8.26064032555496,77.0,60.0,45.0,506.8
8440,Wheat,Loamy,6.5,18.73073371045881,80.0,7.962536682408039,77.0,60.0,45.0,877.6
8441,Corn,Peaty,5.5,21.490271267604804,78.50972873239519,11.687086381515664,66.0,49.50000000000001,35.0,633.9
8442,Rice,Sandy,6.75,15.395887090693073,80.0,7.668045884079749,65.0,48.0,33.0,1280.4
8443,Barley,Sandy,6.75,20.66800221177274,79.33199778822726,9.087693180419071,50.0,40.0,30.0,498.2
8444,Cotton,Clay,6.25,26.67796744496094,73.32203255503906,6.826831070753242,66.0,55.00000000000001,48.0,1160.6
8445,Sugarcane,Clay,6.25,30.56094258399373,69.43905741600628,10.334876354904369,78.0,60.0,48.0,1455.1
8446,Tomato,Peaty,5.5,23.856008496846236,76.14399150315377,6.722083496073047,55.0,40.5,35.0,1195.7
8447,Potato,Sandy,6.75,19.76038679244207,80.0,5.9950874610291685,55.00000000000001,40.0,27.0,638.4
8448,Wheat,Loamy,6.5,28.0746276266368,71.9253723733632,9.973377270566566,77.0,60.0,45.0,788.4
8449,Corn,Loamy,6.5,25.920429691593817,74.07957030840618,8.696721752629186,84.0,66.0,50.0,1016.0
8450,Rice,Loamy,6.5,24.0546924142676,75.94530758573241,6.267945789467996,91.0,72.0,55.00000000000001,1295.7
8451,Barley,Sandy,6.75,10.76201927372325,80.0,12.087030605071476,50.0,40.0,30.0,492.4
8452,Cotton,Peaty,5.5,13.097854920002993,80.0,12.707719180734951,60.50000000000001,49.50000000000001,42.0,676.0
8453,Sugarcane,Loamy,6.5,6.293957027475976,80.0,10.64771915885104,91.0,72.0,60.0,1143.4
8454,Tomato,Loamy,6.5,18.08390277519316,80.0,6.545843129601629,70.0,54.0,50.0,809.9
8455,Potato,Peaty,5.5,23.05081551090689,76.94918448909311,12.98259075951147,60.50000000000001,45.0,31.5,672.9
8456,Wheat,Clay,6.25,18.51067399387225,80.0,12.65544996383342,66.0,50.0,36.0,778.3
8457,Corn,Sandy,6.75,19.970261436455964,80.0,6.706539525262607,60.0,44.0,30.0,1141.4
8458,Rice,Sandy,6.75,14.631240729685334,80.0,11.805237951985893,65.0,48.0,33.0,1407.8
8459,Barley,Clay,6.25,23.25494443270661,76.74505556729339,11.665209518583094,60.0,50.0,40.0,574.8
8460,Cotton,Sandy,6.75,27.275552019340765,72.72444798065924,11.890574641158038,55.00000000000001,44.0,36.0,805.7
8461,Sugarcane,Loamy,6.5,28.597657813672072,71.40234218632793,7.124063260902798,91.0,72.0,60.0,1438.5
8462,Tomato,Loamy,6.5,22.568989872969897,77.4310101270301,8.042516700786244,70.0,54.0,50.0,689.9
8463,Potato,Saline,8.0,21.11544411704096,78.88455588295903,9.590015528879071,71.5,55.0,40.5,596.1
8464,Wheat,Clay,6.25,20.537232776511757,79.46276722348824,3.4723299533674066,66.0,50.0,36.0,716.1
8465,Corn,Loamy,6.5,16.330941267335085,80.0,11.61780705463447,84.0,66.0,50.0,1116.9
8466,Rice,Loamy,6.5,25.175200277722517,74.82479972227749,6.783145996727416,91.0,72.0,55.00000000000001,1433.2
8467,Barley,Saline,8.0,21.784515995804146,78.21548400419586,11.44247043369036,65.0,55.0,45.0,495.3
8468,Cotton,Peaty,5.5,17.07403514424816,80.0,8.41441179265175,60.50000000000001,49.50000000000001,42.0,1140.8
8469,Sugarcane,Peaty,5.5,18.46143758190006,80.0,6.790411011543499,71.5,54.0,42.0,1219.2
8470,Tomato,Peaty,5.5,16.88786433826071,80.0,10.791610284356212,55.0,40.5,35.0,1108.1
8471,Potato,Loamy,6.5,19.82222198432725,80.0,4.788329008210043,77.0,60.0,45.0,598.8
8472,Wheat,Sandy,6.75,22.204911883542245,77.79508811645775,13.685203462882937,55.00000000000001,40.0,27.0,554.7
8473,Corn,Sandy,6.75,25.055769588837077,74.94423041116292,10.736678978475284,60.0,44.0,30.0,1076.9
8474,Rice,Peaty,5.5,29.3587392961994,70.64126070380061,9.201713370901723,71.5,54.0,38.5,1497.2
8475,Barley,Loamy,6.5,22.16057082662537,77.83942917337463,7.592429994612358,70.0,60.0,50.0,723.0
8476,Cotton,Sandy,6.75,22.67285160836615,77.32714839163384,1.655272999215656,55.00000000000001,44.0,36.0,839.4
8477,Sugarcane,Peaty,5.5,22.596367487499396,77.40363251250061,12.040381525185651,71.5,54.0,42.0,1416.9
8478,Tomato,Clay,6.25,24.37512611641837,75.62487388358163,10.792238000520223,60.0,45.0,40.0,1045.0
8479,Potato,Clay,6.25,23.490831342142847,76.50916865785715,14.058868367678128,66.0,50.0,36.0,557.4
8480,Wheat,Saline,8.0,14.887564084458353,80.0,9.870941242978995,71.5,55.0,40.5,949.9
8481,Corn,Peaty,5.5,17.18822491138188,80.0,13.1016531987289,66.0,49.50000000000001,35.0,675.1
8482,Rice,Peaty,5.5,12.245137172913868,80.0,5.518161694804611,71.5,54.0,38.5,1201.3
8483,Barley,Loamy,6.5,18.28029011252365,80.0,11.126914195742108,70.0,60.0,50.0,598.0
8484,Cotton,Clay,6.25,15.84018356812784,80.0,10.855254258412227,66.0,55.00000000000001,48.0,1076.4
8485,Sugarcane,Clay,6.25,18.158351850431885,80.0,11.495829784718753,78.0,60.0,48.0,1065.4
8486,Tomato,Saline,8.0,29.683442162187784,70.31655783781221,7.547305922605005,65.0,49.5,45.0,1107.1
8487,Potato,Clay,6.25,14.7872027328739,80.0,11.416066668716264,66.0,50.0,36.0,692.5
8488,Wheat,Loamy,6.5,22.24540294887312,77.75459705112688,10.38897432639368,77.0,60.0,45.0,853.0
8489,Corn,Clay,6.25,21.04457115263485,78.95542884736514,3.7266258988929257,72.0,55.00000000000001,40.0,850.4
8490,Rice,Loamy,6.5,15.187040946617962,80.0,7.836845208784968,91.0,72.0,55.00000000000001,1348.8
8491,Barley,Saline,8.0,11.685161199586808,80.0,10.730175340170591,65.0,55.0,45.0,443.3
8492,Cotton,Loamy,6.5,30.10285078410994,69.89714921589007,11.027414156107444,77.0,66.0,60.0,784.5
8493,Sugarcane,Saline,8.0,16.23112972295406,80.0,12.301309092451424,84.5,66.0,54.0,1284.0
8494,Tomato,Peaty,5.5,16.000481575043487,80.0,4.752762735500361,55.0,40.5,35.0,1020.1
8495,Potato,Sandy,6.75,15.957604433831865,80.0,10.126810438412928,55.00000000000001,40.0,27.0,687.0
